benchmark_id,minisat,cryptominisat,glucose,minisat_noelim,lingeling,clasp,picosat,precosat,kcnfs,march_rw,mxc,riss,sat4j,glueminisat,qutersat,contrasat,MPhaseSAT64,cirminisat,rsat
7532,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7533,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7534,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7535,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7536,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7537,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F
7538,F,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F
7539,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7540,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7541,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F
7542,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F
7543,F,F,F,F,T,T,F,T,F,T,T,F,F,F,F,F,T,T,F
7544,T,F,T,T,F,T,T,T,F,T,F,T,T,F,F,F,T,F,F
7545,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F
7546,F,T,F,F,T,T,T,F,F,T,T,F,F,F,T,T,T,T,F
7547,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F
7548,F,F,T,F,F,T,T,F,F,T,T,F,F,F,F,F,T,F,F
7549,F,F,F,F,F,T,F,F,F,T,F,F,F,F,F,F,T,F,F
7550,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F
7551,F,F,F,F,F,F,F,F,F,T,T,F,T,F,T,T,T,F,F
7597,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7598,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T
7599,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7601,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7603,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7604,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7606,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7607,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7608,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7609,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T
7610,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7612,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7613,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T
7614,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7615,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7616,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7617,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T
7618,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7619,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7620,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7621,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7623,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7624,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7625,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7626,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7627,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7629,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7630,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7631,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7632,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7633,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7634,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7635,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7636,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7637,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7638,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7639,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7640,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7641,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7642,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7643,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7644,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7645,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7646,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T
7647,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7648,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7649,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7650,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7651,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7652,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7653,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7654,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7655,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7656,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7657,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7658,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7659,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7660,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7661,T,T,T,F,T,T,T,T,F,T,T,T,F,T,T,T,T,T,F
7662,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7663,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7664,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7665,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7666,T,T,T,F,T,T,T,T,F,T,T,F,F,T,T,T,T,T,F
7667,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7668,T,T,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,T,F
7669,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,T,F
7670,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7671,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7672,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7673,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T
7674,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7675,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7676,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7677,T,T,T,F,T,T,T,T,F,T,T,F,T,T,T,T,T,T,F
7678,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7679,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7680,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7681,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7682,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7683,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F
7684,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7685,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7686,T,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7687,T,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,T,F
7688,T,T,T,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,F
7689,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7690,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7691,T,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,F
7692,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7693,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7694,T,T,T,F,F,T,T,T,F,T,T,F,T,T,T,T,T,T,F
7695,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7696,T,T,T,F,F,T,F,T,F,T,T,T,T,T,T,T,T,T,F
7697,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7698,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T
7699,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7700,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7701,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7702,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7703,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7704,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7705,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7706,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7707,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7708,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7709,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7710,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,T,T,F
7711,T,T,T,T,T,T,F,T,F,T,T,T,F,T,T,T,T,T,T
7712,F,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,F,F
7713,T,T,T,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F
7714,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7715,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7716,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7717,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7718,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7719,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7720,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7721,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7722,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7723,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7724,F,T,T,F,T,T,F,T,F,T,T,F,F,T,T,T,T,F,F
7725,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7726,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7727,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7728,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F
7729,F,T,T,F,T,T,F,T,F,T,T,F,F,F,T,T,T,F,F
7730,F,T,T,F,T,T,F,T,F,T,T,T,F,T,T,T,T,F,F
7731,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7732,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7733,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7734,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7735,F,T,T,F,T,T,F,F,F,T,T,F,F,F,T,F,T,F,F
7736,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7737,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7738,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7739,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7740,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7741,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7742,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7743,T,T,T,T,T,T,T,T,F,T,T,F,T,T,T,T,T,F,F
7744,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7745,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7746,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7747,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7748,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7749,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F
7750,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7751,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7752,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7753,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7754,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7755,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7756,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7757,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7758,F,T,T,F,T,T,F,F,F,T,T,F,F,T,T,T,T,F,F
7759,F,T,T,F,T,T,T,T,F,T,T,T,F,T,T,T,T,T,T
7760,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7761,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7762,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7763,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7764,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7765,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7766,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7767,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7768,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7769,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7770,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7771,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7772,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7773,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7774,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7775,F,T,T,F,T,T,F,F,F,T,T,F,F,F,T,F,T,F,F
7776,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7777,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7778,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7779,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7780,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7781,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,F
7782,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7783,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7784,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F
7785,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7786,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7787,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7788,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7789,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7790,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7791,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7792,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7793,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7794,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7795,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7796,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7797,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7798,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7799,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7800,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7801,F,T,T,F,T,T,T,T,F,T,T,F,T,F,T,F,T,T,F
7802,F,T,F,F,T,T,T,T,F,T,T,F,F,F,T,F,T,F,F
7803,T,T,T,T,F,T,T,T,F,T,T,F,T,F,T,F,T,F,F
7804,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7805,T,T,F,T,F,T,T,T,F,T,T,F,T,T,T,F,F,F,F
7806,F,T,T,F,T,T,T,T,F,T,T,F,T,T,T,F,T,T,F
7807,F,T,F,F,F,F,F,F,F,T,T,T,T,F,T,F,F,F,F
7808,F,T,F,F,T,T,T,T,F,T,T,T,F,F,T,F,T,F,F
7809,F,T,T,F,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F
7810,T,T,T,T,T,T,T,T,F,T,T,F,F,F,T,F,T,F,F
7811,T,T,T,T,T,T,F,F,F,T,T,F,F,T,T,F,F,F,F
7814,F,T,F,F,F,T,F,F,F,T,T,F,F,F,T,F,F,F,F
7863,F,T,T,F,F,T,T,T,F,F,T,F,F,T,T,T,T,F,F
7864,T,T,T,T,T,T,F,T,F,F,T,T,T,T,T,T,T,T,T
7865,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7866,F,T,F,F,F,T,T,T,F,F,T,F,F,T,T,F,T,F,F
7867,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7868,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7869,F,T,T,F,T,T,F,T,F,T,T,T,T,T,T,T,T,F,F
7870,F,T,T,F,F,T,T,T,F,F,T,F,T,T,T,T,T,F,F
7871,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7872,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7873,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7874,F,T,T,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7875,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7876,F,T,T,F,F,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7877,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7878,F,T,T,F,F,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7879,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7880,F,T,T,F,F,T,T,T,F,F,T,T,T,T,T,F,T,T,F
7881,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7882,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7883,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7884,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F
7885,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7886,F,T,F,F,F,T,T,F,F,F,T,T,F,F,T,F,F,F,F
7887,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7888,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7889,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7890,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7891,F,T,T,F,F,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7892,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,T,T,F,F
7893,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7894,F,T,F,F,F,T,T,T,F,T,T,T,F,F,T,T,T,T,F
7895,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7896,F,T,T,F,T,T,F,F,F,T,T,T,F,T,T,F,T,F,F
7897,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7898,F,T,T,F,T,T,T,T,F,T,T,T,T,T,T,F,T,F,F
7899,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7900,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7901,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7902,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7903,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7904,F,T,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,F,F
7905,T,T,T,T,F,T,T,F,F,T,T,T,T,T,T,T,T,F,T
7906,F,T,T,F,T,T,F,F,F,T,T,T,T,T,T,F,T,F,F
7907,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F
7908,F,T,T,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,T
7909,F,T,T,F,T,T,F,T,F,F,T,T,T,T,T,T,T,F,T
7910,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7911,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7912,F,T,T,F,T,T,T,T,F,F,T,T,F,F,T,T,T,F,F
7913,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7914,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7915,F,T,F,F,F,T,F,F,F,T,T,F,T,F,T,F,T,F,F
7916,F,T,T,F,T,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7917,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7918,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7919,F,T,F,F,F,T,F,T,F,F,T,T,F,F,T,F,T,F,F
7920,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7921,F,T,T,F,T,T,F,F,F,T,T,T,F,T,T,F,T,F,F
7922,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7923,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7924,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,F
7925,F,T,T,F,T,T,T,T,F,F,T,T,T,T,T,F,T,F,T
7926,F,T,T,F,T,T,F,T,F,T,T,T,T,T,T,F,T,F,F
7927,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7928,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7929,F,T,F,F,T,T,T,F,F,F,T,F,F,F,T,T,F,F,F
7930,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7931,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,F,F,F
7932,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7933,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7934,F,T,F,F,F,T,T,T,F,F,T,T,F,T,T,F,T,T,F
7935,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7936,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7937,F,T,T,F,F,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7938,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7939,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7940,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7941,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7942,F,T,T,F,T,T,F,F,F,F,T,F,F,T,T,F,T,F,F
7943,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,F,T,T,F
7944,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7945,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7946,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7947,F,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7948,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7949,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7950,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7951,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7952,T,T,T,T,T,T,F,T,F,T,T,T,T,T,T,T,T,T,T
7953,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7954,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7955,F,T,F,F,F,T,F,F,F,F,T,F,F,F,T,F,T,F,F
7956,F,T,T,F,T,T,F,F,F,T,T,T,T,T,T,T,T,T,F
7957,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,F
7958,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7959,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7960,T,T,T,T,F,T,T,T,F,F,T,F,T,F,T,F,T,F,F
7961,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,T,T
7962,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7963,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7964,T,T,T,T,T,T,T,T,F,T,T,T,T,T,T,T,T,F,F
7965,T,T,T,T,T,T,T,T,F,F,T,T,T,T,T,T,T,T,T
7966,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7967,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7968,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
7969,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,F
7970,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T,T
